195,121,195,125,-16777216
195,125,196,133,-16777216
196,133,196,141,-16777216
196,141,198,150,-16777216
198,150,199,161,-16777216
199,161,200,173,-16777216
200,173,201,186,-16777216
201,186,203,198,-16777216
203,198,206,208,-16777216
206,208,207,215,-16777216
207,215,209,222,-16777216
209,222,210,228,-16777216
210,228,210,232,-16777216
210,232,211,236,-16777216
211,236,212,239,-16777216
212,239,212,241,-16777216
212,241,212,244,-16777216
212,244,212,246,-16777216
149,118,150,118,-16777216
150,118,153,118,-16777216
153,118,157,118,-16777216
157,118,161,119,-16777216
161,119,168,119,-16777216
168,119,174,119,-16777216
174,119,182,120,-16777216
182,120,189,120,-16777216
189,120,196,120,-16777216
196,120,203,119,-16777216
203,119,210,118,-16777216
210,118,214,118,-16777216
214,118,219,117,-16777216
219,117,223,116,-16777216
223,116,227,115,-16777216
227,115,229,115,-16777216
229,115,230,115,-16777216
229,193,230,193,-16777216
230,193,231,194,-16777216
231,194,232,194,-16777216
232,194,233,194,-16777216
233,194,236,194,-16777216
236,194,239,194,-16777216
239,194,243,194,-16777216
243,194,247,194,-16777216
247,194,250,193,-16777216
250,193,254,192,-16777216
254,192,257,191,-16777216
257,191,260,189,-16777216
260,189,263,187,-16777216
263,187,265,185,-16777216
265,185,267,183,-16777216
267,183,268,181,-16777216
268,181,268,179,-16777216
268,179,268,178,-16777216
268,178,268,177,-16777216
268,177,268,176,-16777216
268,176,268,175,-16777216
268,175,267,174,-16777216
267,174,265,173,-16777216
265,173,263,172,-16777216
263,172,262,172,-16777216
262,172,260,172,-16777216
260,172,258,172,-16777216
258,172,256,172,-16777216
256,172,255,172,-16777216
255,172,255,173,-16777216
255,173,253,176,-16777216
253,176,252,180,-16777216
252,180,251,185,-16777216
251,185,250,190,-16777216
250,190,250,197,-16777216
250,197,250,202,-16777216
250,202,250,206,-16777216
250,206,250,211,-16777216
250,211,251,215,-16777216
251,215,253,217,-16777216
253,217,257,220,-16777216
257,220,260,222,-16777216
260,222,263,222,-16777216
263,222,265,223,-16777216
265,223,267,223,-16777216
267,223,269,223,-16777216
269,223,270,223,-16777216
270,223,272,223,-16777216
272,223,275,223,-16777216
275,223,277,221,-16777216
315,181,314,180,-16777216
314,180,313,180,-16777216
313,180,311,180,-16777216
311,180,309,179,-16777216
309,179,307,179,-16777216
307,179,304,179,-16777216
304,179,303,179,-16777216
303,179,301,179,-16777216
301,179,299,179,-16777216
299,179,298,179,-16777216
298,179,296,179,-16777216
296,179,296,180,-16777216
296,180,295,180,-16777216
295,180,295,181,-16777216
295,181,294,181,-16777216
294,181,294,182,-16777216
294,182,293,182,-16777216
293,182,293,183,-16777216
293,183,293,184,-16777216
293,184,293,185,-16777216
293,185,293,187,-16777216
293,187,295,189,-16777216
295,189,297,191,-16777216
297,191,300,194,-16777216
300,194,303,196,-16777216
303,196,307,198,-16777216
307,198,309,200,-16777216
309,200,313,203,-16777216
313,203,318,205,-16777216
318,205,323,207,-16777216
323,207,325,210,-16777216
325,210,328,212,-16777216
328,212,329,213,-16777216
329,213,330,215,-16777216
330,215,330,216,-16777216
330,216,330,219,-16777216
330,219,330,221,-16777216
330,221,329,224,-16777216
329,224,327,226,-16777216
327,226,325,228,-16777216
325,228,324,229,-16777216
324,229,323,229,-16777216
323,229,321,229,-16777216
321,229,319,230,-16777216
319,230,318,230,-16777216
318,230,315,231,-16777216
315,231,313,231,-16777216
313,231,310,231,-16777216
310,231,308,232,-16777216
308,232,307,232,-16777216
307,232,306,232,-16777216
349,137,349,138,-16777216
349,138,349,142,-16777216
349,142,349,149,-16777216
349,149,348,157,-16777216
348,157,347,166,-16777216
347,166,346,175,-16777216
346,175,346,185,-16777216
346,185,346,193,-16777216
346,193,346,203,-16777216
346,203,346,210,-16777216
346,210,347,217,-16777216
347,217,348,221,-16777216
348,221,349,226,-16777216
349,226,349,228,-16777216
349,228,350,230,-16777216
350,230,350,231,-16777216
350,231,350,232,-16777216
350,232,351,232,-16777216
329,202,331,201,-16777216
331,201,332,200,-16777216
332,200,334,200,-16777216
334,200,337,198,-16777216
337,198,339,198,-16777216
339,198,341,197,-16777216
341,197,344,196,-16777216
344,196,345,195,-16777216
345,195,347,195,-16777216
347,195,349,194,-16777216
349,194,351,193,-16777216
351,193,352,192,-16777216
352,192,354,192,-16777216
354,192,356,191,-16777216
356,191,357,191,-16777216
357,191,359,190,-16777216
359,190,360,190,-16777216
297,430,297,428,-3355648
297,428,298,423,-3355648
298,423,299,417,-3355648
299,417,299,409,-3355648
299,409,300,398,-3355648
300,398,301,385,-3355648
301,385,305,366,-3355648
305,366,308,347,-3355648
308,347,311,332,-3355648
311,332,314,322,-3355648
314,322,317,312,-3355648
317,312,320,305,-3355648
320,305,323,300,-3355648
323,300,325,298,-3355648
325,298,327,296,-3355648
327,296,328,295,-3355648
328,295,330,294,-3355648
330,294,332,293,-3355648
332,293,334,293,-3355648
334,293,336,293,-3355648
336,293,338,293,-3355648
338,293,342,293,-3355648
342,293,347,294,-3355648
347,294,352,296,-3355648
352,296,355,297,-3355648
355,297,358,298,-3355648
358,298,360,300,-3355648
360,300,362,301,-3355648
362,301,363,302,-3355648
363,302,363,303,-3355648
363,303,363,304,-3355648
293,361,292,361,-3355648
292,361,291,361,-3355648
291,361,290,361,-3355648
290,361,291,361,-3355648
291,361,293,362,-3355648
293,362,296,362,-3355648
296,362,299,363,-3355648
299,363,302,363,-3355648
302,363,307,363,-3355648
307,363,313,363,-3355648
313,363,320,363,-3355648
320,363,326,363,-3355648
326,363,333,363,-3355648
333,363,338,363,-3355648
338,363,342,363,-3355648
342,363,346,363,-3355648
346,363,348,363,-3355648
348,363,349,363,-3355648
349,363,350,363,-3355648
350,363,351,363,-3355648
351,363,351,364,-3355648
363,379,363,381,-3355648
363,381,360,386,-3355648
360,386,358,392,-3355648
358,392,355,398,-3355648
355,398,352,404,-3355648
352,404,350,411,-3355648
350,411,347,417,-3355648
347,417,345,423,-3355648
345,423,345,425,-3355648
345,425,344,427,-3355648
344,427,344,428,-3355648
365,354,365,355,-3355648
365,355,365,357,-3355648
420,320,420,321,-3355648
420,321,419,326,-3355648
419,326,417,331,-3355648
417,331,416,339,-3355648
416,339,414,348,-3355648
414,348,412,357,-3355648
412,357,410,367,-3355648
410,367,406,377,-3355648
406,377,402,386,-3355648
402,386,399,393,-3355648
399,393,396,400,-3355648
396,400,394,405,-3355648
394,405,393,408,-3355648
393,408,392,410,-3355648
392,410,392,412,-3355648
392,412,391,413,-3355648
417,401,418,400,-3355648
418,400,419,400,-3355648
419,400,421,400,-3355648
421,400,425,400,-3355648
425,400,429,400,-3355648
429,400,434,399,-3355648
434,399,439,399,-3355648
439,399,445,397,-3355648
445,397,449,395,-3355648
449,395,454,393,-3355648
454,393,458,391,-3355648
458,391,460,389,-3355648
460,389,463,386,-3355648
463,386,465,384,-3355648
465,384,467,381,-3355648
467,381,469,379,-3355648
469,379,469,375,-3355648
469,375,469,373,-3355648
469,373,469,370,-3355648
469,370,469,369,-3355648
469,369,469,367,-3355648
469,367,469,366,-3355648
469,366,468,365,-3355648
468,365,467,365,-3355648
467,365,466,365,-3355648
466,365,465,365,-3355648
465,365,463,366,-3355648
463,366,459,368,-3355648
459,368,455,372,-3355648
455,372,451,377,-3355648
451,377,447,383,-3355648
447,383,444,391,-3355648
444,391,441,399,-3355648
441,399,438,406,-3355648
438,406,438,411,-3355648
438,411,438,416,-3355648
438,416,438,418,-3355648
438,418,439,421,-3355648
439,421,442,423,-3355648
442,423,445,425,-3355648
445,425,450,427,-3355648
450,427,455,430,-3355648
455,430,461,431,-3355648
461,431,468,433,-3355648
468,433,475,434,-3355648
475,434,483,435,-3355648
483,435,489,435,-3355648
489,435,496,435,-3355648
496,435,500,435,-3355648
500,435,502,434,-3355648
309,520,311,520,-3407872
311,520,319,516,-3407872
319,516,329,513,-3407872
329,513,342,509,-3407872
342,509,353,506,-3407872
353,506,362,505,-3407872
362,505,370,505,-3407872
370,505,376,505,-3407872
376,505,380,507,-3407872
380,507,382,509,-3407872
382,509,384,511,-3407872
384,511,385,516,-3407872
385,516,385,522,-3407872
385,522,385,530,-3407872
385,530,385,537,-3407872
385,537,383,546,-3407872
383,546,380,556,-3407872
380,556,375,565,-3407872
375,565,371,572,-3407872
371,572,368,576,-3407872
368,576,365,579,-3407872
365,579,362,582,-3407872
362,582,360,584,-3407872
360,584,357,586,-3407872
357,586,354,587,-3407872
354,587,352,588,-3407872
352,588,350,588,-3407872
350,588,347,588,-3407872
347,588,345,588,-3407872
345,588,341,588,-3407872
341,588,339,587,-3407872
339,587,336,585,-3407872
336,585,334,583,-3407872
334,583,333,582,-3407872
333,582,333,580,-3407872
333,580,333,578,-3407872
333,578,333,577,-3407872
333,577,334,576,-3407872
334,576,336,575,-3407872
336,575,340,573,-3407872
340,573,344,572,-3407872
344,572,349,571,-3407872
349,571,355,570,-3407872
355,570,362,569,-3407872
362,569,368,569,-3407872
368,569,375,569,-3407872
375,569,381,570,-3407872
381,570,388,572,-3407872
388,572,394,574,-3407872
394,574,398,576,-3407872
398,576,401,579,-3407872
401,579,403,580,-3407872
403,580,406,583,-3407872
406,583,407,584,-3407872
407,584,409,585,-3407872
409,585,410,586,-3407872
410,586,412,587,-3407872
412,587,413,587,-3407872
413,587,414,588,-3407872
414,588,415,588,-3407872
415,588,415,589,-3407872
415,589,416,589,-3407872
